x,y,spreed,lobo,time
13,9,1,19,163
-24,-23,1,18,163
19,9,1,26,163
7,-7,1,17,163
-10,-9,1,28,163
19,-10,1,5,163
17,-11,1,12,163
20,-11,1,4,163
19,-13,1,10,163
10,-9,1,11,163
16,-6,1,2,163
16,-6,1,6,163
17,-9,1,7,163
15,-8,1,1,163
15,-3,1,8,163
18,-12,1,14,163
17,-8,1,13,163
20,-2,1,9,163
15,-9,1,3,163
24,1,1,0,164
22,20,1,29,164
5,0,1,22,164
14,18,1,24,164
-10,-8,1,28,164
19,10,1,26,164
6,-7,1,17,164
4,-15,1,21,164
22,-15,1,15,164
-23,-24,1,18,164
17,5,1,27,164
22,16,1,16,164
14,9,1,19,164
16,2,1,25,164
2,23,1,20,164
21,22,1,23,164
18,-10,1,7,164
19,-9,1,5,164
18,-11,1,14,164
16,-5,1,2,164
14,-8,1,3,164
20,-1,1,9,164
18,-12,1,12,164
16,-8,1,1,164
15,-2,1,8,164
19,-10,1,4,164
10,-8,1,11,164
17,-7,1,13,164
18,-13,1,10,164
16,-5,1,6,164
25,2,1,0,165
22,21,1,23,165
5,-1,1,22,165
15,10,1,19,165
21,-15,1,15,165
15,18,1,24,165
-22,-25,1,18,165
16,5,1,27,165
-11,-8,1,28,165
22,17,1,16,165
21,20,1,29,165
1,23,1,20,165
5,-16,1,21,165
19,11,1,26,165
15,2,1,25,165
5,-7,1,17,165
18,-12,1,10,165
19,-9,1,7,165
17,-10,1,14,165
11,-8,1,11,165
17,-4,1,2,165
19,-8,1,5,165
17,-8,1,1,165
19,-11,1,12,165
19,-9,1,4,165
21,-1,1,9,165
17,-7,1,13,165
15,-7,1,3,165
17,-5,1,6,165
16,-1,1,8,165
24,1,1,0,166
22,20,1,23,166
4,-6,1,17,166
-22,-26,1,18,166
19,12,1,26,166
14,2,1,25,166
15,5,1,27,166
0,24,1,20,166
16,18,1,24,166
5,-1,1,22,166
22,18,1,16,166
20,-15,1,15,166
20,19,1,29,166
6,-16,1,21,166
-12,-7,1,28,166
15,11,1,19,166
17,-10,1,14,166
18,-6,1,13,166
16,-7,1,3,166
16,0,1,8,166
22,-1,1,9,166
18,-4,1,2,166
20,-8,1,4,166
18,-8,1,1,166
18,-11,1,10,166
19,-7,1,5,166
12,-7,1,11,166
20,-11,1,12,166
18,-5,1,6,166
20,-8,1,7,166
24,0,1,0,167
22,19,1,23,167
-12,-6,1,28,167
7,-15,1,21,167
15,12,1,19,167
4,-5,1,17,167
-22,-25,1,18,167
20,-14,1,15,167
20,18,1,29,167
14,5,1,27,167
13,1,1,25,167
17,18,1,24,167
0,25,1,20,167
22,19,1,16,167
19,13,1,26,167
6,-2,1,22,167
19,-5,1,13,167
21,-11,1,12,167
23,0,1,9,167
16,1,1,8,167
20,-7,1,7,167
18,-3,1,2,167
18,-6,1,5,167
20,-7,1,4,167
18,-7,1,1,167
16,-9,1,14,167
13,-7,1,11,167
19,-4,1,6,167
18,-10,1,10,167
17,-6,1,3,167
23,-1,1,0,168
8,-15,1,21,168
18,18,1,24,168
-12,-5,1,28,168
23,20,1,16,168
13,6,1,27,168
-23,-24,1,18,168
12,1,1,25,168
14,13,1,19,168
3,-5,1,17,168
23,19,1,23,168
19,-14,1,15,168
18,14,1,26,168
1,24,1,20,168
19,17,1,29,168
5,-3,1,22,168
18,-2,1,2,168
17,-9,1,10,168
21,-10,1,12,168
21,-7,1,4,168
21,-7,1,7,168
16,-8,1,14,168
18,-5,1,5,168
18,-6,1,1,168
24,0,1,9,168
14,-7,1,11,168
17,-5,1,3,168
19,-4,1,13,168
16,2,1,8,168
20,-4,1,6,168
23,-2,1,0,169
12,0,1,25,169
2,24,1,20,169
18,15,1,26,169
9,-15,1,21,169
5,-4,1,22,169
23,21,1,16,169
-23,-23,1,18,169
23,18,1,23,169
14,13,1,19,169
12,6,1,27,169
2,-4,1,17,169
18,-13,1,15,169
19,17,1,24,169
19,16,1,29,169
-12,-4,1,28,169
19,-5,1,1,169
15,-7,1,14,169
15,-7,1,11,169
21,-6,1,7,169
22,-6,1,4,169
18,-4,1,5,169
17,-8,1,10,169
22,-9,1,12,169
17,3,1,8,169
19,-2,1,2,169
19,-3,1,13,169
25,0,1,9,169
18,-5,1,3,169
21,-4,1,6,169
23,-3,1,0,170
10,-15,1,21,170
22,21,1,16,170
13,14,1,19,170
3,25,1,20,170
19,15,1,29,170
-11,-3,1,28,170
19,17,1,24,170
1,-3,1,17,170
23,17,1,23,170
17,-12,1,15,170
12,6,1,27,170
-24,-22,1,18,170
17,15,1,26,170
11,-1,1,25,170
5,-5,1,22,170
18,-8,1,10,170
20,-2,1,2,170
21,-3,1,6,170
16,-6,1,11,170
23,-6,1,4,170
20,-3,1,13,170
21,-8,1,12,170
19,-4,1,1,170
22,-7,1,7,170
16,-7,1,14,170
18,-4,1,3,170
17,2,1,8,170
19,-4,1,5,170
24,1,1,9,170
23,-4,1,0,171
4,25,1,20,171
0,-3,1,17,171
20,16,1,24,171
-10,-3,1,28,171
19,15,1,29,171
-25,-22,1,18,171
17,-11,1,15,171
11,7,1,27,171
23,16,1,23,171
5,-6,1,22,171
21,22,1,16,171
10,-2,1,25,171
17,16,1,26,171
11,-15,1,21,171
12,14,1,19,171
17,-6,1,11,171
19,-8,1,10,171
17,-8,1,14,171
20,-5,1,5,171
24,-6,1,4,171
22,-7,1,7,171
22,-3,1,6,171
18,-3,1,3,171
23,1,1,9,171
21,-2,1,2,171
21,-2,1,13,171
21,-7,1,12,171
20,-4,1,1,171
18,1,1,8,171
24,-4,1,0,172
11,14,1,19,172
23,15,1,23,172
21,15,1,24,172
20,22,1,16,172
16,17,1,26,172
17,-10,1,15,172
12,-14,1,21,172
5,-7,1,22,172
18,14,1,29,172
10,7,1,27,172
-26,-22,1,18,172
-9,-2,1,28,172
9,-2,1,25,172
-1,-3,1,17,172
5,25,1,20,172
20,-8,1,10,172
22,-2,1,6,172
18,-8,1,14,172
20,-7,1,12,172
24,-5,1,4,172
22,-2,1,2,172
21,-5,1,5,172
18,-2,1,3,172
18,-5,1,11,172
22,2,1,9,172
22,-2,1,13,172
22,-8,1,7,172
18,0,1,8,172
21,-3,1,1,172
24,-5,1,0,173
5,-8,1,22,173
23,14,1,23,173
9,-2,1,25,173
18,13,1,29,173
21,14,1,24,173
13,-14,1,21,173
-9,-2,1,28,173
-25,-22,1,18,173
5,24,1,20,173
10,14,1,19,173
-1,-4,1,17,173
15,17,1,26,173
19,21,1,16,173
9,7,1,27,173
16,-9,1,15,173
24,-5,1,4,173
23,-2,1,6,173
23,-9,1,7,173
21,2,1,9,173
23,-2,1,13,173
22,-3,1,1,173
19,-9,1,14,173
18,-4,1,11,173
19,-6,1,12,173
23,-2,1,2,173
17,-1,1,3,173
21,-8,1,10,173
22,-6,1,5,173
18,-1,1,8,173
25,-6,1,0,174
16,-8,1,15,174
8,7,1,27,174
23,13,1,23,174
21,13,1,24,174
14,16,1,26,174
9,14,1,19,174
6,24,1,20,174
14,-14,1,21,174
5,-9,1,22,174
-2,-3,1,17,174
-8,-1,1,28,174
-24,-22,1,18,174
18,21,1,16,174
17,12,1,29,174
8,-2,1,25,174
24,-1,1,6,174
24,-2,1,2,174
19,-4,1,11,174
19,-5,1,12,174
24,-2,1,13,174
22,-7,1,5,174
24,-10,1,7,174
21,3,1,9,174
23,-3,1,1,174
16,0,1,3,174
20,-9,1,14,174
18,-2,1,8,174
22,-9,1,10,174
23,-5,1,4,174
24,-5,1,0,175
17,-7,1,15,175
17,11,1,29,175
7,-1,1,25,175
7,23,1,20,175
7,7,1,27,175
17,20,1,16,175
5,-10,1,22,175
22,12,1,23,175
-7,-2,1,28,175
15,-14,1,21,175
13,16,1,26,175
-23,-21,1,18,175
8,13,1,19,175
-3,-3,1,17,175
21,12,1,24,175
22,-5,1,4,175
24,-2,1,1,175
23,-1,1,6,175
21,2,1,9,175
17,-1,1,3,175
19,-6,1,12,175
24,-3,1,13,175
19,-8,1,14,175
23,-8,1,5,175
23,-8,1,10,175
18,-2,1,8,175
20,-4,1,11,175
25,-9,1,7,175
24,-2,1,2,175
24,-4,1,0,176
6,6,1,27,176
-22,-21,1,18,176
21,12,1,24,176
7,13,1,19,176
16,11,1,29,176
17,-6,1,15,176
-6,-2,1,28,176
13,15,1,26,176
23,11,1,23,176
15,-15,1,21,176
7,22,1,20,176
16,20,1,16,176
6,-1,1,25,176
5,-11,1,22,176
-4,-2,1,17,176
22,2,1,9,176
19,-3,1,8,176
19,-8,1,14,176
17,-2,1,3,176
24,-10,1,7,176
24,-8,1,10,176
22,-4,1,4,176
23,0,1,6,176
24,-1,1,1,176
21,-4,1,11,176
23,-2,1,2,176
24,-4,1,13,176
23,-8,1,5,176
20,-7,1,12,176
23,-4,1,0,177
24,11,1,23,177
15,20,1,16,177
6,5,1,27,177
13,14,1,26,177
18,-6,1,15,177
22,11,1,24,177
5,-1,1,25,177
7,21,1,20,177
6,13,1,19,177
16,-16,1,21,177
15,11,1,29,177
-5,-3,1,28,177
-22,-20,1,18,177
5,-12,1,22,177
-5,-2,1,17,177
18,-8,1,14,177
22,-1,1,6,177
23,-9,1,7,177
19,-7,1,12,177
21,-4,1,4,177
21,1,1,9,177
23,-8,1,10,177
23,-2,1,1,177
23,-4,1,13,177
17,-3,1,3,177
22,-3,1,2,177
22,-8,1,5,177
19,-4,1,8,177
20,-4,1,11,177
22,-4,1,0,178
14,13,1,26,178
6,20,1,20,178
18,-5,1,15,178
-6,-1,1,17,178
23,11,1,24,178
14,11,1,29,178
16,-16,1,21,178
5,13,1,19,178
-21,-19,1,18,178
14,20,1,16,178
4,-2,1,25,178
6,4,1,27,178
24,10,1,23,178
-5,-4,1,28,178
5,-13,1,22,178
22,-9,1,7,178
17,-4,1,3,178
23,-3,1,1,178
22,-5,1,13,178
21,0,1,9,178
22,-8,1,10,178
18,-7,1,12,178
21,-2,1,6,178
21,-9,1,5,178
18,-4,1,8,178
19,-5,1,11,178
20,-4,1,4,178
17,-8,1,14,178
22,-3,1,2,178
22,-5,1,0,179
4,-14,1,22,179
24,9,1,23,179
-4,-4,1,28,179
13,10,1,29,179
19,-5,1,15,179
-20,-19,1,18,179
4,-3,1,25,179
5,20,1,20,179
4,13,1,19,179
13,12,1,26,179
5,4,1,27,179
-7,-2,1,17,179
14,21,1,16,179
17,-17,1,21,179
23,10,1,24,179
20,-1,1,9,179
17,-5,1,3,179
21,-9,1,10,179
21,-4,1,2,179
22,-3,1,1,179
21,-4,1,13,179
18,-5,1,11,179
17,-4,1,8,179
16,-8,1,14,179
21,-9,1,7,179
20,-2,1,6,179
17,-7,1,12,179
20,-9,1,5,179
19,-5,1,4,179
22,-6,1,0,180
3,-3,1,25,180
12,10,1,29,180
-19,-18,1,18,180
19,-4,1,15,180
4,20,1,20,180
5,3,1,27,180
-3,-4,1,28,180
17,-18,1,21,180
3,12,1,19,180
4,-14,1,22,180
24,9,1,24,180
13,11,1,26,180
24,8,1,23,180
-8,-2,1,17,180
13,22,1,16,180
21,-9,1,5,180
20,-4,1,4,180
16,-4,1,3,180
22,-8,1,10,180
20,-3,1,6,180
18,-5,1,8,180
20,-9,1,7,180
22,-4,1,2,180
17,-6,1,12,180
19,-6,1,11,180
21,-3,1,1,180
20,-2,1,9,180
20,-5,1,13,180
16,-9,1,14,180
21,-7,1,0,181
25,8,1,24,181
12,23,1,16,181
2,-3,1,25,181
12,10,1,26,181
-18,-18,1,18,181
24,7,1,23,181
4,2,1,27,181
-9,-2,1,17,181
18,-19,1,21,181
-2,-3,1,28,181
18,-3,1,15,181
11,9,1,29,181
2,12,1,19,181
3,20,1,20,181
3,-14,1,22,181
19,-9,1,7,181
15,-4,1,3,181
20,-3,1,9,181
19,-4,1,6,181
22,-10,1,5,181
19,-5,1,13,181
16,-10,1,14,181
20,-3,1,4,181
18,-5,1,8,181
23,-4,1,2,181
22,-7,1,10,181
20,-4,1,1,181
17,-6,1,12,181
20,-6,1,11,181
21,-8,1,0,182
18,-2,1,15,182
18,-20,1,21,182
-17,-19,1,18,182
1,-3,1,25,182
12,24,1,16,182
11,8,1,29,182
4,1,1,27,182
2,-15,1,22,182
3,20,1,20,182
2,11,1,19,182
23,7,1,23,182
-10,-2,1,17,182
24,9,1,24,182
11,10,1,26,182
-1,-4,1,28,182
23,-6,1,10,182
18,-5,1,13,182
15,-11,1,14,182
24,-3,1,2,182
21,-7,1,11,182
18,-8,1,7,182
19,-4,1,9,182
19,-6,1,8,182
19,-4,1,1,182
20,-2,1,4,182
19,-5,1,6,182
23,-10,1,5,182
18,-5,1,12,182
14,-3,1,3,182
20,-9,1,0,183
22,7,1,23,183
11,23,1,16,183
2,21,1,20,183
17,-2,1,15,183
11,9,1,26,183
19,-21,1,21,183
-17,-19,1,18,183
3,0,1,27,183
1,10,1,19,183
-11,-2,1,17,183
1,-15,1,22,183
10,7,1,29,183
23,9,1,24,183
0,-5,1,28,183
0,-3,1,25,183
18,-4,1,12,183
17,-4,1,13,183
24,-10,1,5,183
25,-4,1,2,183
18,-4,1,1,183
19,-4,1,9,183
24,-6,1,10,183
15,-12,1,14,183
20,-6,1,8,183
17,-8,1,7,183
21,-1,1,4,183
19,-6,1,6,183
14,-2,1,3,183
22,-7,1,11,183
20,-9,1,0,184
1,22,1,20,184
-11,-2,1,17,184
1,-4,1,28,184
0,-15,1,22,184
16,-2,1,15,184
-1,-3,1,25,184
10,6,1,29,184
10,23,1,16,184
21,6,1,23,184
1,9,1,19,184
19,-22,1,21,184
10,9,1,26,184
3,-1,1,27,184
22,10,1,24,184
-16,-20,1,18,184
16,-8,1,7,184
25,-10,1,5,184
17,-3,1,13,184
21,-6,1,8,184
18,-3,1,12,184
23,-7,1,11,184
14,-13,1,14,184
14,-1,1,3,184
25,-5,1,10,184
21,0,1,4,184
17,-3,1,1,184
18,-5,1,9,184
24,-3,1,2,184
18,-6,1,6,184
19,-10,1,0,185
19,-23,1,21,185
22,11,1,24,185
1,8,1,19,185
9,8,1,26,185
-15,-20,1,18,185
-2,-3,1,25,185
20,5,1,23,185
15,-1,1,15,185
0,22,1,20,185
-12,-2,1,17,185
-1,-15,1,22,185
9,23,1,16,185
1,-4,1,28,185
9,6,1,29,185
3,-2,1,27,185
18,-5,1,6,185
22,-1,1,4,185
18,-4,1,12,185
18,-4,1,1,185
22,-8,1,11,185
17,-6,1,9,185
18,-4,1,13,185
14,-2,1,3,185
20,-6,1,8,185
15,-12,1,14,185
25,-6,1,10,185
24,-9,1,5,185
17,-8,1,7,185
23,-4,1,2,185
19,-11,1,0,186
0,8,1,19,186
2,-3,1,28,186
14,-1,1,15,186
-13,-2,1,17,186
8,7,1,26,186
-3,-4,1,25,186
22,12,1,24,186
-2,-15,1,22,186
3,-3,1,27,186
-14,-19,1,18,186
19,5,1,23,186
8,6,1,29,186
-1,23,1,20,186
8,24,1,16,186
19,-24,1,21,186
15,-3,1,3,186
21,-8,1,11,186
25,-7,1,10,186
23,-5,1,2,186
18,-5,1,12,186
19,-4,1,1,186
23,-10,1,5,186
18,-4,1,6,186
19,-6,1,8,186
18,-7,1,7,186
16,-6,1,9,186
16,-12,1,14,186
22,-2,1,4,186
19,-4,1,13,186
19,-12,1,0,187
0,7,1,19,187
-3,-16,1,22,187
18,4,1,23,187
-13,-19,1,18,187
-1,24,1,20,187
7,6,1,29,187
8,25,1,16,187
22,13,1,24,187
-2,-5,1,25,187
3,-4,1,27,187
8,6,1,26,187
18,-25,1,21,187
14,0,1,15,187
2,-2,1,28,187
-14,-2,1,17,187
22,-10,1,5,187
25,-8,1,10,187
20,-4,1,1,187
18,-3,1,6,187
20,-4,1,13,187
21,-9,1,11,187
23,-6,1,2,187
22,-3,1,4,187
15,-6,1,9,187
19,-7,1,7,187
15,-4,1,3,187
18,-6,1,12,187
18,-5,1,8,187
17,-11,1,14,187
19,-13,1,0,188
-15,-2,1,17,188
-2,-6,1,25,188
9,6,1,26,188
-12,-18,1,18,188
-1,7,1,19,188
-4,-17,1,22,188
1,-1,1,28,188
23,13,1,24,188
3,-5,1,27,188
14,1,1,15,188
8,24,1,16,188
17,-25,1,21,188
18,4,1,23,188
-1,25,1,20,188
6,5,1,29,188
24,-7,1,10,188
22,-4,1,4,188
18,-7,1,12,188
18,-11,1,14,188
21,-11,1,5,188
21,-5,1,1,188
18,-2,1,6,188
20,-7,1,7,188
14,-6,1,9,188
20,-10,1,11,188
23,-7,1,2,188
18,-5,1,8,188
16,-5,1,3,188
20,-5,1,13,188
19,-14,1,0,189
-2,8,1,19,189
-5,-17,1,22,189
3,-5,1,27,189
5,6,1,29,189
23,14,1,24,189
-1,24,1,20,189
13,2,1,15,189
1,0,1,28,189
17,4,1,23,189
8,5,1,26,189
-1,-7,1,25,189
-12,-17,1,18,189
17,-26,1,21,189
-16,-2,1,17,189
9,23,1,16,189
17,-4,1,8,189
20,-11,1,5,189
18,-8,1,12,189
22,-5,1,1,189
19,-11,1,14,189
16,-5,1,3,189
19,-10,1,11,189
13,-6,1,9,189
24,-6,1,10,189
22,-8,1,2,189
21,-7,1,7,189
22,-5,1,4,189
21,-5,1,13,189
18,-1,1,6,189
19,-15,1,0,190
4,7,1,29,190
23,15,1,24,190
16,3,1,23,190
8,22,1,16,190
0,-7,1,25,190
17,-25,1,21,190
-12,-16,1,18,190
-17,-1,1,17,190
7,4,1,26,190
-3,8,1,19,190
14,3,1,15,190
1,1,1,28,190
-2,23,1,20,190
2,-6,1,27,190
-5,-17,1,22,190
22,-6,1,4,190
20,-8,1,7,190
14,-7,1,9,190
16,-6,1,3,190
22,-6,1,13,190
18,-4,1,8,190
18,-12,1,14,190
23,-7,1,10,190
19,-11,1,11,190
20,-12,1,5,190
22,-6,1,1,190
17,-2,1,6,190
23,-9,1,2,190
18,-7,1,12,190
18,-16,1,0,191
-18,-2,1,17,191
24,16,1,24,191
-11,-16,1,18,191
8,21,1,16,191
-6,-17,1,22,191
14,4,1,15,191
-3,9,1,19,191
-2,22,1,20,191
1,-7,1,27,191
1,-8,1,25,191
17,-24,1,21,191
15,3,1,23,191
7,3,1,26,191
4,7,1,29,191
2,1,1,28,191
20,-13,1,5,191
17,-3,1,6,191
20,-9,1,7,191
24,-10,1,2,191
19,-4,1,8,191
22,-7,1,1,191
21,-7,1,13,191
14,-8,1,9,191
22,-6,1,10,191
19,-12,1,11,191
22,-7,1,4,191
19,-6,1,12,191
17,-13,1,14,191
16,-7,1,3,191
18,-17,1,0,192
18,-23,1,21,192
3,8,1,29,192
14,3,1,23,192
-7,-17,1,22,192
1,-8,1,27,192
24,17,1,24,192
14,5,1,15,192
1,-9,1,25,192
-19,-2,1,17,192
7,2,1,26,192
-4,10,1,19,192
-10,-15,1,18,192
-3,21,1,20,192
7,20,1,16,192
3,2,1,28,192
17,-8,1,3,192
20,-10,1,7,192
20,-4,1,8,192
21,-8,1,13,192
24,-11,1,2,192
17,-13,1,14,192
22,-8,1,4,192
21,-14,1,5,192
22,-8,1,1,192
13,-9,1,9,192
19,-13,1,11,192
19,-5,1,12,192
16,-4,1,6,192
21,-7,1,10,192
17,-17,1,0,193
13,2,1,23,193
0,-9,1,25,193
-8,-16,1,22,193
-10,-14,1,18,193
18,-22,1,21,193
1,-8,1,27,193
6,20,1,16,193
-4,11,1,19,193
-20,-3,1,17,193
7,1,1,26,193
2,8,1,29,193
14,6,1,15,193
3,3,1,28,193
24,17,1,24,193
-4,21,1,20,193
20,-5,1,12,193
21,-4,1,8,193
21,-15,1,5,193
17,-9,1,3,193
23,-9,1,4,193
21,-9,1,13,193
22,-9,1,1,193
19,-14,1,11,193
16,-14,1,14,193
20,-11,1,7,193
13,-10,1,9,193
24,-10,1,2,193
16,-5,1,6,193
20,-8,1,10,193
17,-18,1,0,194
7,0,1,26,194
-21,-3,1,17,194
-5,20,1,20,194
0,-9,1,27,194
-9,-16,1,22,194
-4,12,1,19,194
0,-10,1,25,194
24,17,1,24,194
4,4,1,28,194
18,-21,1,21,194
1,8,1,29,194
5,20,1,16,194
12,1,1,23,194
13,7,1,15,194
-10,-13,1,18,194
13,-10,1,9,194
19,-8,1,10,194
20,-12,1,7,194
15,-14,1,14,194
22,-10,1,1,194
15,-6,1,6,194
23,-9,1,2,194
19,-15,1,11,194
24,-9,1,4,194
22,-5,1,8,194
21,-16,1,5,194
22,-9,1,13,194
17,-10,1,3,194
21,-4,1,12,194
16,-19,1,0,195
-9,-12,1,18,195
-1,-10,1,27,195
4,19,1,16,195
23,17,1,24,195
0,8,1,29,195
13,8,1,15,195
12,1,1,23,195
-22,-4,1,17,195
7,-1,1,26,195
-4,13,1,19,195
-9,-15,1,22,195
4,5,1,28,195
19,-20,1,21,195
-6,20,1,20,195
-1,-11,1,25,195
21,-17,1,5,195
21,-10,1,13,195
22,-6,1,8,195
22,-10,1,2,195
14,-10,1,9,195
22,-11,1,1,195
18,-11,1,3,195
15,-15,1,14,195
19,-16,1,11,195
15,-7,1,6,195
19,-12,1,7,195
21,-5,1,12,195
19,-9,1,10,195
23,-10,1,4,195
15,-18,1,0,196
-4,14,1,19,196
7,-2,1,26,196
-9,-14,1,22,196
-7,20,1,20,196
-9,-11,1,18,196
19,-19,1,21,196
3,19,1,16,196
22,18,1,24,196
-1,8,1,29,196
13,9,1,15,196
5,5,1,28,196
11,0,1,23,196
-23,-3,1,17,196
-2,-12,1,25,196
-2,-10,1,27,196
21,-6,1,12,196
20,-10,1,13,196
18,-12,1,3,196
22,-7,1,8,196
15,-10,1,9,196
23,-11,1,4,196
14,-16,1,14,196
21,-18,1,5,196
21,-10,1,2,196
18,-10,1,10,196
18,-12,1,7,196
23,-12,1,1,196
20,-17,1,11,196
14,-7,1,6,196
14,-18,1,0,197
12,9,1,15,197
-3,-12,1,25,197
-8,-13,1,22,197
3,19,1,16,197
-8,-10,1,18,197
-8,21,1,20,197
6,6,1,28,197
21,18,1,24,197
-3,-10,1,27,197
-4,15,1,19,197
-24,-4,1,17,197
-2,8,1,29,197
6,-2,1,26,197
10,0,1,23,197
20,-19,1,21,197
19,-13,1,3,197
23,-13,1,1,197
21,-17,1,11,197
14,-17,1,14,197
22,-12,1,4,197
17,-12,1,7,197
23,-8,1,8,197
18,-11,1,10,197
14,-8,1,6,197
21,-19,1,5,197
16,-10,1,9,197
21,-7,1,12,197
19,-11,1,13,197
20,-10,1,2,197
13,-18,1,0,198
-9,21,1,20,198
-8,-12,1,22,198
-4,-12,1,25,198
-8,-9,1,18,198
2,19,1,16,198
-3,-10,1,27,198
7,7,1,28,198
-3,15,1,19,198
20,-18,1,21,198
5,-3,1,26,198
-3,9,1,29,198
21,19,1,24,198
11,10,1,15,198
9,-1,1,23,198
-25,-4,1,17,198
18,-11,1,13,198
20,-20,1,5,198
20,-13,1,3,198
17,-9,1,9,198
13,-9,1,6,198
21,-18,1,11,198
13,-17,1,14,198
20,-11,1,2,198
22,-13,1,4,198
17,-13,1,7,198
23,-8,1,8,198
23,-13,1,1,198
21,-8,1,12,198
18,-12,1,10,198
12,-18,1,0,199
-7,-11,1,22,199
-2,15,1,19,199
10,10,1,15,199
7,7,1,28,199
-25,-5,1,17,199
-9,21,1,20,199
21,-17,1,21,199
1,20,1,16,199
-4,-10,1,27,199
20,20,1,24,199
9,-2,1,23,199
5,-4,1,26,199
-4,-12,1,25,199
-4,9,1,29,199
-7,-9,1,18,199
12,-17,1,14,199
24,-9,1,8,199
18,-9,1,9,199
18,-13,1,10,199
20,-21,1,5,199
19,-12,1,2,199
20,-14,1,3,199
16,-13,1,7,199
21,-9,1,12,199
22,-19,1,11,199
21,-14,1,4,199
24,-14,1,1,199
17,-12,1,13,199
12,-10,1,6,199
11,-18,1,0,200
4,-5,1,26,200
-5,-11,1,27,200
-10,21,1,20,200
8,-3,1,23,200
10,9,1,15,200
7,8,1,28,200
-6,-9,1,18,200
0,20,1,16,200
19,20,1,24,200
-25,-6,1,17,200
-1,15,1,19,200
-5,8,1,29,200
22,-17,1,21,200
-6,-11,1,22,200
-5,-13,1,25,200
19,-14,1,10,200
19,-13,1,2,200
17,-9,1,9,200
11,-16,1,14,200
18,-13,1,13,200
21,-19,1,11,200
19,-14,1,3,200
20,-13,1,4,200
15,-14,1,7,200
23,-14,1,1,200
21,-10,1,12,200
23,-10,1,8,200
19,-21,1,5,200
12,-11,1,6,200
10,-19,1,0,201
-25,-7,1,17,201
-5,-9,1,18,201
-6,-10,1,22,201
-11,22,1,20,201
-6,-14,1,25,201
-5,7,1,29,201
-1,20,1,16,201
18,20,1,24,201
7,-3,1,23,201
0,14,1,19,201
22,-16,1,21,201
5,-6,1,26,201
-6,-12,1,27,201
9,8,1,15,201
6,9,1,28,201
16,-10,1,9,201
23,-11,1,8,201
20,-18,1,11,201
18,-22,1,5,201
18,-14,1,3,201
19,-14,1,2,201
11,-16,1,14,201
19,-13,1,4,201
18,-14,1,13,201
18,-15,1,10,201
14,-15,1,7,201
12,-12,1,6,201
20,-11,1,12,201
22,-14,1,1,201
9,-18,1,0,202
-6,-15,1,25,202
-25,-8,1,17,202
5,9,1,28,202
17,20,1,24,202
-5,-10,1,18,202
5,-7,1,26,202
6,-3,1,23,202
-6,-13,1,27,202
-2,19,1,16,202
-11,23,1,20,202
1,14,1,19,202
9,7,1,15,202
-6,-9,1,22,202
-6,6,1,29,202
23,-15,1,21,202
18,-16,1,10,202
18,-15,1,2,202
23,-12,1,8,202
15,-10,1,9,202
13,-13,1,6,202
21,-15,1,1,202
18,-13,1,4,202
10,-15,1,14,202
18,-15,1,13,202
17,-21,1,5,202
19,-18,1,11,202
19,-11,1,12,202
14,-16,1,7,202
17,-13,1,3,202
8,-18,1,0,203
-3,20,1,16,203
1,13,1,19,203
-6,-14,1,27,203
5,-3,1,23,203
-7,-8,1,22,203
5,10,1,28,203
8,7,1,15,203
16,21,1,24,203
5,-7,1,26,203
-24,-9,1,17,203
-4,-10,1,18,203
-12,23,1,20,203
-6,5,1,29,203
-7,-16,1,25,203
24,-15,1,21,203
22,-13,1,8,203
19,-12,1,12,203
20,-15,1,1,203
10,-14,1,14,203
13,-14,1,6,203
18,-17,1,10,203
17,-13,1,4,203
13,-16,1,7,203
18,-16,1,13,203
18,-17,1,11,203
16,-21,1,5,203
18,-16,1,2,203
17,-13,1,3,203
15,-11,1,9,203
7,-17,1,0,204
-13,24,1,20,204
-24,-10,1,17,204
24,-14,1,21,204
6,-8,1,26,204
-6,-17,1,25,204
15,22,1,24,204
2,13,1,19,204
4,11,1,28,204
-3,-11,1,18,204
7,6,1,15,204
-4,20,1,16,204
4,-3,1,23,204
-6,4,1,29,204
-7,-7,1,22,204
-5,-15,1,27,204
16,-13,1,4,204
19,-13,1,12,204
19,-15,1,1,204
15,-21,1,5,204
12,-15,1,6,204
15,-12,1,9,204
18,-17,1,2,204
22,-14,1,8,204
18,-16,1,11,204
10,-13,1,14,204
12,-17,1,7,204
18,-16,1,13,204
16,-12,1,3,204
19,-17,1,10,204
7,-16,1,0,205
14,22,1,24,205
-6,-17,1,25,205
24,-13,1,21,205
3,13,1,19,205
3,-3,1,23,205
7,-8,1,26,205
-24,-11,1,17,205
-8,-6,1,22,205
-6,3,1,29,205
-14,24,1,20,205
7,5,1,15,205
-2,-12,1,18,205
-5,20,1,16,205
-5,-16,1,27,205
4,12,1,28,205
18,-15,1,1,205
15,-13,1,3,205
16,-14,1,4,205
9,-14,1,14,205
18,-13,1,12,205
11,-17,1,7,205
21,-14,1,8,205
17,-17,1,2,205
18,-17,1,13,205
17,-17,1,11,205
13,-15,1,6,205
14,-13,1,9,205
14,-21,1,5,205
18,-17,1,10,205
7,-15,1,0,206
-15,25,1,20,206
-25,-12,1,17,206
23,-12,1,21,206
-6,-17,1,27,206
-5,-17,1,25,206
4,13,1,28,206
14,23,1,24,206
