x,y,spreed,lobo,time
-13,-8,1,3,190
24,-12,1,8,190
10,4,1,15,190
-17,14,1,14,190
-23,-13,1,20,190
3,-9,1,6,190
16,-18,1,1,190
-8,21,1,25,190
13,-1,1,9,190
10,24,1,23,190
-23,-1,1,4,190
-21,3,1,27,190
21,10,1,22,190
-22,23,1,28,190
-22,19,1,7,190
-18,-1,1,12,190
-25,7,1,19,190
2,-25,1,18,190
24,-3,1,26,190
-7,-1,1,11,190
20,-15,1,21,190
13,-22,1,0,190
10,16,1,13,190
-4,11,1,24,190
2,-24,1,18,191
-22,23,1,28,191
4,-16,1,2,191
13,-21,1,0,191
-18,18,1,5,191
5,-10,1,29,191
10,3,1,15,191
-7,0,1,11,191
2,-8,1,6,191
23,-12,1,8,191
-17,14,1,14,191
-7,-13,1,17,191
21,9,1,22,191
-22,-1,1,4,191
20,-14,1,21,191
10,17,1,13,191
-13,-7,1,3,191
10,23,1,23,191
-20,3,1,27,191
16,-17,1,1,191
12,-2,1,9,191
23,-4,1,26,191
-9,20,1,25,191
-24,8,1,19,191
-22,-13,1,20,191
-4,12,1,24,191
-11,19,1,10,191
8,16,1,16,191
-22,18,1,7,191
-19,0,1,12,191
12,-3,1,9,192
5,-9,1,29,192
-6,1,1,11,192
-9,19,1,25,192
22,9,1,22,192
-19,1,1,12,192
-6,-12,1,17,192
23,-12,1,8,192
-19,3,1,27,192
-22,17,1,7,192
-23,8,1,19,192
-12,19,1,10,192
24,-5,1,26,192
2,-8,1,6,192
11,3,1,15,192
-17,15,1,14,192
10,22,1,23,192
7,17,1,16,192
2,-23,1,18,192
13,-21,1,0,192
4,-15,1,2,192
-3,13,1,24,192
-22,-14,1,20,192
-17,17,1,5,192
-12,-6,1,3,192
15,-17,1,1,192
10,18,1,13,192
-21,-1,1,4,192
21,-13,1,21,192
-21,22,1,28,192
-3,14,1,24,193
12,-3,1,9,193
-10,19,1,25,193
-11,-5,1,3,193
-18,16,1,14,193
14,-20,1,0,193
4,-9,1,29,193
-21,-15,1,20,193
9,18,1,13,193
22,-13,1,8,193
-16,17,1,5,193
-19,2,1,12,193
15,-16,1,1,193
2,-22,1,18,193
-20,21,1,28,193
12,3,1,15,193
-5,-11,1,17,193
9,21,1,23,193
-13,19,1,10,193
-6,2,1,11,193
22,-13,1,21,193
-20,-1,1,4,193
24,-6,1,26,193
1,-7,1,6,193
6,17,1,16,193
22,8,1,22,193
5,-14,1,2,193
-22,7,1,19,193
-22,16,1,7,193
-18,3,1,27,193
1,-22,1,18,194
-21,7,1,19,194
-17,3,1,27,194
24,-7,1,26,194
-19,15,1,14,194
12,2,1,15,194
-4,-11,1,17,194
-20,20,1,28,194
8,19,1,13,194
22,-14,1,8,194
5,-13,1,2,194
-10,-5,1,3,194
-5,2,1,11,194
-15,16,1,5,194
5,18,1,16,194
-14,19,1,10,194
3,-9,1,29,194
-3,15,1,24,194
23,7,1,22,194
-20,2,1,12,194
15,-20,1,0,194
9,20,1,23,194
-20,-15,1,20,194
-11,18,1,25,194
22,-12,1,21,194
14,-15,1,1,194
0,-7,1,6,194
-23,15,1,7,194
-19,-1,1,4,194
11,-4,1,9,194
-20,7,1,19,195
-10,17,1,25,195
-18,0,1,4,195
-14,16,1,5,195
-24,15,1,7,195
-20,3,1,12,195
-3,-11,1,17,195
12,1,1,15,195
14,-14,1,1,195
23,-11,1,21,195
-20,15,1,14,195
5,17,1,16,195
-19,19,1,28,195
16,-21,1,0,195
21,-15,1,8,195
7,19,1,13,195
-1,-6,1,6,195
-15,19,1,10,195
-16,3,1,27,195
11,-5,1,9,195
5,-13,1,2,195
24,-8,1,26,195
-19,-15,1,20,195
-3,16,1,24,195
-9,-4,1,3,195
8,20,1,23,195
-4,2,1,11,195
0,-21,1,18,195
23,6,1,22,195
4,-10,1,29,195
-15,3,1,27,196
8,19,1,23,196
17,-21,1,0,196
-10,16,1,25,196
11,-6,1,9,196
-3,2,1,11,196
4,16,1,16,196
-9,-3,1,3,196
-19,19,1,28,196
-2,-6,1,6,196
-21,15,1,14,196
11,0,1,15,196
6,-12,1,2,196
-19,7,1,19,196
3,-11,1,29,196
-1,-21,1,18,196
-2,17,1,24,196
7,20,1,13,196
-17,1,1,4,196
-2,-11,1,17,196
24,-9,1,26,196
-18,-16,1,20,196
-20,4,1,12,196
-13,15,1,5,196
-25,16,1,7,196
20,-15,1,8,196
13,-14,1,1,196
23,5,1,22,196
-16,20,1,10,196
24,-11,1,21,196
11,-7,1,9,197
19,-14,1,8,197
-21,5,1,12,197
-26,16,1,7,197
13,-13,1,1,197
7,21,1,13,197
-2,-11,1,17,197
-18,18,1,28,197
-9,-2,1,3,197
11,-1,1,15,197
-2,2,1,11,197
22,4,1,22,197
2,-11,1,29,197
-16,0,1,4,197
-2,-22,1,18,197
-12,15,1,5,197
18,-22,1,0,197
-1,18,1,24,197
-17,-16,1,20,197
4,15,1,16,197
-10,15,1,25,197
7,-12,1,2,197
25,-10,1,21,197
-3,-6,1,6,197
-16,21,1,10,197
-14,4,1,27,197
8,18,1,23,197
-18,6,1,19,197
-22,15,1,14,197
23,-9,1,26,197
-3,-22,1,18,198
4,14,1,16,198
-23,15,1,14,198
24,-11,1,21,198
7,17,1,23,198
10,-1,1,15,198
-15,0,1,4,198
22,-9,1,26,198
18,-14,1,8,198
7,22,1,13,198
-1,18,1,24,198
-25,16,1,7,198
-3,-7,1,6,198
13,-12,1,1,198
-18,17,1,28,198
1,-11,1,29,198
-12,14,1,5,198
-17,21,1,10,198
18,-23,1,0,198
11,-8,1,9,198
-1,-11,1,17,198
-1,1,1,11,198
-13,4,1,27,198
-22,5,1,12,198
-16,-16,1,20,198
22,3,1,22,198
-9,-1,1,3,198
-9,14,1,25,198
-17,5,1,19,198
8,-12,1,2,198
-9,13,1,25,199
8,23,1,13,199
6,16,1,23,199
-18,16,1,28,199
-10,-1,1,3,199
18,-14,1,8,199
-1,1,1,11,199
14,-11,1,1,199
0,-10,1,29,199
0,-11,1,17,199
23,-10,1,21,199
-4,-22,1,18,199
-14,-1,1,4,199
19,-22,1,0,199
10,-2,1,15,199
11,-9,1,9,199
-12,4,1,27,199
-23,15,1,14,199
0,19,1,24,199
21,2,1,22,199
-16,-17,1,20,199
-11,14,1,5,199
-4,-8,1,6,199
4,13,1,16,199
21,-10,1,26,199
-16,5,1,19,199
-24,16,1,7,199
9,-11,1,2,199
-23,6,1,12,199
-18,22,1,10,199
4,12,1,16,200
10,-11,1,2,200
10,-3,1,15,200
-10,13,1,5,200
20,-10,1,26,200
9,23,1,13,200
-13,-1,1,4,200
6,16,1,23,200
1,-11,1,17,200
-17,15,1,28,200
-18,23,1,10,200
-15,5,1,19,200
0,0,1,11,200
17,-15,1,8,200
-24,14,1,14,200
12,-10,1,9,200
0,-10,1,29,200
-9,12,1,25,200
-16,-18,1,20,200
-4,-23,1,18,200
22,-10,1,21,200
-23,7,1,12,200
20,-22,1,0,200
21,2,1,22,200
-5,-9,1,6,200
-10,0,1,3,200
1,19,1,24,200
15,-10,1,1,200
-12,5,1,27,200
-23,16,1,7,200
-1,-10,1,29,201
-9,1,1,3,201
10,-4,1,15,201
16,-15,1,8,201
-16,-19,1,20,201
-22,16,1,7,201
-11,5,1,27,201
21,-21,1,0,201
-5,-24,1,18,201
1,20,1,24,201
-17,14,1,28,201
11,-10,1,2,201
4,11,1,16,201
16,-10,1,1,201
20,1,1,22,201
5,15,1,23,201
-8,11,1,25,201
12,-11,1,9,201
-13,0,1,4,201
-14,5,1,19,201
2,-10,1,17,201
1,0,1,11,201
20,-11,1,26,201
-10,12,1,5,201
21,-9,1,21,201
-19,24,1,10,201
-25,14,1,14,201
-24,7,1,12,201
-6,-9,1,6,201
10,24,1,13,201
-16,13,1,28,202
-8,11,1,25,202
-2,-10,1,29,202
2,-9,1,17,202
15,-16,1,8,202
2,-1,1,11,202
-25,13,1,14,202
19,-12,1,26,202
-8,2,1,3,202
-10,6,1,27,202
17,-10,1,1,202
-6,-8,1,6,202
22,-21,1,0,202
-25,8,1,12,202
-9,11,1,5,202
12,-10,1,2,202
-22,15,1,7,202
19,0,1,22,202
-13,1,1,4,202
4,10,1,16,202
0,21,1,24,202
10,24,1,13,202
-16,-19,1,20,202
-20,24,1,10,202
-14,4,1,19,202
11,-4,1,15,202
4,15,1,23,202
21,-8,1,21,202
12,-11,1,9,202
-6,-25,1,18,202
5,9,1,16,203
-9,11,1,5,203
20,-8,1,21,203
3,-1,1,11,203
-7,-7,1,6,203
-7,10,1,25,203
12,-4,1,15,203
13,-9,1,2,203
-12,2,1,4,203
-21,24,1,10,203
17,-9,1,1,203
-21,14,1,7,203
14,-16,1,8,203
19,-1,1,22,203
2,-8,1,17,203
18,-12,1,26,203
3,14,1,23,203
-13,3,1,19,203
-3,-10,1,29,203
-6,-25,1,18,203
-9,7,1,27,203
-26,8,1,12,203
0,22,1,24,203
-17,-20,1,20,203
-25,12,1,14,203
-8,3,1,3,203
-16,13,1,28,203
11,-12,1,9,203
11,25,1,13,203
22,-20,1,0,203
18,-8,1,1,204
13,-9,1,2,204
-25,11,1,14,204
-12,3,1,19,204
13,-3,1,15,204
-18,-21,1,20,204
-22,24,1,10,204
2,-7,1,17,204
-4,-10,1,29,204
11,24,1,13,204
-7,9,1,25,204
19,-7,1,21,204
-7,-7,1,6,204
5,8,1,16,204
-8,10,1,5,204
19,-2,1,22,204
-25,8,1,12,204
-1,23,1,24,204
-8,4,1,3,204
-9,8,1,27,204
13,-17,1,8,204
17,-13,1,26,204
3,-2,1,11,204
-15,12,1,28,204
-12,3,1,4,204
11,-13,1,9,204
-21,13,1,7,204
3,13,1,23,204
-7,-25,1,18,204
23,-19,1,0,204
10,-14,1,9,205
-8,8,1,27,205
-21,12,1,7,205
-23,25,1,10,205
-6,9,1,25,205
2,-6,1,17,205
-7,9,1,5,205
18,-7,1,1,205
-25,10,1,14,205
-24,8,1,12,205
-18,-22,1,20,205
-1,24,1,24,205
-7,5,1,3,205
5,8,1,16,205
19,-7,1,21,205
24,-19,1,0,205
-8,-6,1,6,205
10,24,1,13,205
4,-3,1,11,205
14,-8,1,2,205
-15,11,1,28,205
19,-3,1,22,205
16,-12,1,26,205
-12,4,1,4,205
14,-3,1,15,205
-11,2,1,19,205
2,12,1,23,205
12,-17,1,8,205
-5,-10,1,29,205
-8,-26,1,18,205
-7,8,1,5,206
24,-18,1,0,206
9,-14,1,9,206
-11,5,1,4,206
-5,8,1,25,206
-25,10,1,14,206
9,24,1,13,206
-8,-5,1,6,206
-1,25,1,24,206
-23,9,1,12,206
12,-18,1,8,206
-6,-10,1,29,206
-6,5,1,3,206
-8,9,1,27,206
15,-3,1,15,206
-11,2,1,19,206
18,-6,1,1,206
18,-6,1,21,206
4,-4,1,11,206
-22,24,1,10,206
15,-12,1,26,206
6,7,1,16,206
19,-4,1,22,206
2,-5,1,17,206
14,-7,1,2,206
1,12,1,23,206
-21,11,1,7,206
-7,-26,1,18,206
-18,-23,1,20,206
-15,10,1,28,206
17,-6,1,21,207
12,-19,1,8,207
8,24,1,13,207
-10,1,1,19,207
15,-11,1,26,207
-5,5,1,3,207
7,7,1,16,207
-10,5,1,4,207
17,-6,1,1,207
-7,-10,1,29,207
-6,-25,1,18,207
15,-6,1,2,207
-7,10,1,27,207
2,-4,1,17,207
19,-5,1,22,207
-14,9,1,28,207
-5,7,1,25,207
-22,9,1,12,207
1,11,1,23,207
-20,10,1,7,207
0,24,1,24,207
-19,-23,1,20,207
-22,23,1,10,207
-6,8,1,5,207
-25,10,1,14,207
8,-14,1,9,207
3,-5,1,11,207
16,-3,1,15,207
-8,-4,1,6,207
25,-17,1,0,207
-9,-3,1,6,208
19,-6,1,22,208
24,-17,1,0,208
-9,1,1,19,208
12,-20,1,8,208
-21,22,1,10,208
7,23,1,13,208
17,-4,1,15,208
2,-5,1,11,208
15,-10,1,26,208
0,10,1,23,208
15,-5,1,2,208
-4,6,1,3,208
-6,-25,1,18,208
-24,11,1,14,208
-19,-24,1,20,208
8,6,1,16,208
-9,5,1,4,208
2,-3,1,17,208
-8,-10,1,29,208
17,-5,1,1,208
16,-6,1,21,208
-21,9,1,12,208
-5,6,1,25,208
0,24,1,24,208
7,-14,1,9,208
-5,7,1,5,208
-14,8,1,28,208
-21,9,1,7,208
-7,11,1,27,208
-8,1,1,19,209
18,-4,1,15,209
-10,-2,1,6,209
16,-4,1,1,209
-20,8,1,7,209
-1,10,1,23,209
9,6,1,16,209
-20,-25,1,20,209
-6,11,1,27,209
2,-2,1,17,209
1,23,1,24,209
-4,7,1,5,209
6,23,1,13,209
12,-21,1,8,209
15,-6,1,21,209
-5,5,1,25,209
-21,21,1,10,209
20,-6,1,22,209
-23,12,1,14,209
-8,5,1,4,209
-20,9,1,12,209
23,-18,1,0,209
15,-9,1,26,209
-13,7,1,28,209
-9,-10,1,29,209
1,-5,1,11,209
7,-13,1,9,209
-3,6,1,3,209
-5,-25,1,18,209
14,-5,1,2,209
16,-3,1,1,210
22,-17,1,0,210
-20,8,1,7,210
-7,5,1,4,210
18,-4,1,15,210
-19,9,1,12,210
1,-2,1,17,210
-4,-25,1,18,210
14,-6,1,21,210
15,-8,1,26,210
10,6,1,16,210
-5,4,1,25,210
-7,1,1,19,210
-20,-25,1,20,210
6,-13,1,9,210
20,-7,1,22,210
-23,13,1,14,210
-10,-1,1,6,210
0,-5,1,11,210
-10,-10,1,29,210
12,-22,1,8,210
-1,9,1,23,210
-3,5,1,3,210
2,22,1,24,210
-21,20,1,10,210
-5,11,1,27,210
5,23,1,13,210
14,-4,1,2,210
-14,6,1,28,210
-3,7,1,5,210
1,-1,1,17,211
-14,5,1,28,211
-2,8,1,23,211
15,-2,1,1,211
-11,-9,1,29,211
-21,19,1,10,211
-1,-6,1,11,211
-6,0,1,19,211
-4,3,1,25,211
21,-6,1,22,211
-19,7,1,7,211
-3,-26,1,18,211
-2,4,1,3,211
14,-3,1,2,211
5,-14,1,9,211
2,22,1,24,211
21,-17,1,0,211
13,-7,1,21,211
-4,10,1,27,211
4,23,1,13,211
-6,5,1,4,211
11,6,1,16,211
-20,-24,1,20,211
-2,7,1,5,211
-11,-1,1,6,211
-23,14,1,14,211
15,-7,1,26,211
12,-23,1,8,211
18,-3,1,15,211
-18,9,1,12,211
-2,-26,1,18,212
3,23,1,13,212
-1,7,1,5,212
20,-16,1,0,212
19,-2,1,15,212
4,-14,1,9,212
-5,5,1,4,212
14,-2,1,2,212
-1,4,1,3,212
-22,14,1,14,212
-12,0,1,6,212
13,-8,1,21,212
14,-6,1,26,212
-14,4,1,28,212
-11,-8,1,29,212
3,21,1,24,212
1,0,1,17,212
-21,18,1,10,212
-3,10,1,27,212
12,7,1,16,212
-18,6,1,7,212
-17,9,1,12,212
-2,7,1,23,212
-2,-6,1,11,212
-4,3,1,25,212
-6,-1,1,19,212
13,-23,1,8,212
-20,-23,1,20,212
22,-6,1,22,212
15,-2,1,1,212
-4,5,1,4,213
-18,5,1,7,213
-6,-2,1,19,213
-3,2,1,25,213
14,-23,1,8,213
19,-1,1,15,213
13,-9,1,21,213
-3,9,1,27,213
4,20,1,24,213
-2,6,1,23,213
14,-1,1,1,213
-12,0,1,6,213
-14,3,1,28,213
14,-1,1,2,213
-11,-7,1,29,213
2,23,1,13,213
20,-15,1,0,213
13,7,1,16,213
-21,15,1,14,213
-20,-22,1,20,213
-3,-6,1,11,213
-16,9,1,12,213
1,1,1,17,213
-1,3,1,3,213
23,-6,1,22,213
-3,-26,1,18,213
-1,7,1,5,213
14,-6,1,26,213
-21,17,1,10,213
3,-15,1,9,213
-13,0,1,6,214
-2,1,1,25,214
13,-10,1,21,214
-15,9,1,12,214
-10,-7,1,29,214
20,-14,1,0,214
0,3,1,3,214
-4,8,1,27,214
-21,16,1,10,214
15,0,1,2,214
1,23,1,13,214
5,20,1,24,214
2,-15,1,9,214
19,0,1,15,214
13,-1,1,1,214
15,-23,1,8,214
-15,2,1,28,214
0,2,1,17,214
-2,5,1,23,214
-19,4,1,7,214
-3,5,1,4,214
24,-6,1,22,214
-3,-6,1,11,214
-4,-26,1,18,214
12,8,1,16,214
-21,16,1,14,214
13,-6,1,26,214
-7,-3,1,19,214
-21,-21,1,20,214
0,8,1,5,214
-1,0,1,25,215
12,-1,1,1,215
1,-15,1,9,215
19,-14,1,0,215
-4,-7,1,11,215
-2,5,1,4,215
23,-6,1,22,215
12,9,1,16,215
-4,7,1,27,215
-3,4,1,23,215
5,19,1,24,215
-7,-3,1,19,215
0,3,1,17,215
-5,-26,1,18,215
-20,17,1,14,215
-21,-20,1,20,215
-15,2,1,28,215
-14,0,1,6,215
0,22,1,13,215
1,3,1,3,215
15,1,1,2,215
-14,9,1,12,215
19,1,1,15,215
-22,15,1,10,215
12,-6,1,26,215
15,-22,1,8,215
1,9,1,5,215
-20,4,1,7,215
-10,-6,1,29,215
12,-11,1,21,215
15,-21,1,8,216
-21,14,1,10,216
-1,22,1,13,216
-15,0,1,6,216
1,-15,1,9,216
16,1,1,2,216
-13,8,1,12,216
-2,6,1,4,216
13,10,1,16,216
20,2,1,15,216
-9,-5,1,29,216
18,-13,1,0,216
22,-6,1,22,216
11,-1,1,1,216
13,-12,1,21,216
-20,17,1,14,216
-4,4,1,23,216
-4,6,1,27,216
-22,-20,1,20,216
-16,1,1,28,216
-1,3,1,17,216
-5,-8,1,11,216
-1,0,1,25,216
-21,3,1,7,216
-6,-26,1,18,216
2,9,1,5,216
6,18,1,24,216
11,-7,1,26,216
-8,-4,1,19,216
2,2,1,3,216
-9,-4,1,29,217
-8,-5,1,19,217
-20,14,1,10,217
13,11,1,16,217
-21,3,1,7,217
-16,-1,1,6,217
-1,7,1,4,217
2,10,1,5,217
1,-14,1,9,217
0,-1,1,25,217
-2,4,1,17,217
-4,3,1,23,217
-5,5,1,27,217
-22,-19,1,20,217
10,-7,1,26,217
16,2,1,2,217
10,-2,1,1,217
6,17,1,24,217
21,-6,1,22,217
-12,9,1,12,217
-17,0,1,28,217
-2,23,1,13,217
18,-12,1,0,217
21,2,1,15,217
3,1,1,3,217
-19,18,1,14,217
13,-13,1,21,217
-7,-25,1,18,217
15,-20,1,8,217
-4,-9,1,11,217
9,-2,1,1,218
-18,19,1,14,218
14,-19,1,8,218
-8,-25,1,18,218
-20,13,1,10,218
9,-8,1,26,218
13,-14,1,21,218
-6,5,1,27,218
-17,-1,1,6,218
-9,-6,1,19,218
-9,-3,1,29,218
-11,9,1,12,218
-22,-18,1,20,218
0,7,1,4,218
-17,-1,1,28,218
22,2,1,15,218
0,-13,1,9,218
-2,24,1,13,218
-4,2,1,23,218
16,3,1,2,218
-3,4,1,17,218
3,10,1,5,218
3,0,1,3,218
7,17,1,24,218
1,-1,1,25,218
-4,-10,1,11,218
13,12,1,16,218
-22,2,1,7,218
20,-7,1,22,218
18,-11,1,0,218
-9,-25,1,18,219
8,-1,1,1,219
-10,9,1,12,219
4,11,1,5,219
3,-1,1,3,219
8,-8,1,26,219
-3,1,1,23,219
14,-18,1,8,219
-4,4,1,17,219
-2,24,1,13,219
-22,1,1,7,219
-8,-2,1,29,219
16,4,1,2,219
20,-7,1,22,219
12,-15,1,21,219
1,-2,1,25,219
0,-12,1,9,219
14,13,1,16,219
-18,0,1,6,219
23,2,1,15,219
-22,-17,1,20,219
-17,19,1,14,219
-17,-2,1,28,219
-10,-7,1,19,219
-19,13,1,10,219
8,17,1,24,219
18,-10,1,0,219
-4,-10,1,11,219
1,7,1,4,219
-7,5,1,27,219
12,-16,1,21,220
-3,-11,1,11,220
19,-8,1,22,220
5,11,1,5,220
-19,-1,1,6,220
-18,12,1,10,220
-10,-25,1,18,220
24,2,1,15,220
-8,6,1,27,220
2,7,1,4,220
15,5,1,2,220
15,13,1,16,220
-10,-8,1,19,220
3,-2,1,3,220
-3,0,1,23,220
-2,23,1,13,220
0,-11,1,9,220
9,17,1,24,220
-17,-3,1,28,220
0,-3,1,25,220
-21,-16,1,20,220
-21,0,1,7,220
7,-1,1,1,220
-5,5,1,17,220
14,-17,1,8,220
-8,-1,1,29,220
7,-8,1,26,220
18,-9,1,0,220
-10,10,1,12,220
-16,19,1,14,220
-20,-2,1,6,221
0,-4,1,25,221
18,-8,1,22,221
-17,12,1,10,221
-16,-4,1,28,221
17,-8,1,0,221
12,-16,1,21,221
9,18,1,24,221
6,12,1,5,221
-8,0,1,29,221
-15,19,1,14,221
3,6,1,4,221
-3,-1,1,23,221
4,-2,1,3,221
-10,-24,1,18,221
13,-17,1,8,221
-10,-8,1,19,221
-3,-12,1,11,221
6,-1,1,1,221
25,2,1,15,221
-22,-1,1,7,221
-9,10,1,12,221
14,5,1,2,221
-2,22,1,13,221
-9,6,1,27,221
15,14,1,16,221
-20,-15,1,20,221
-1,-10,1,9,221
-6,5,1,17,221
6,-8,1,26,221
3,5,1,4,222
-2,21,1,13,222
-7,4,1,17,222
5,-8,1,26,222
-21,-2,1,6,222
16,-8,1,0,222
-14,19,1,14,222
10,19,1,24,222
-19,-15,1,20,222
12,-17,1,8,222
4,-3,1,3,222
17,-7,1,22,222
-10,-9,1,19,222
16,14,1,16,222
24,2,1,15,222
5,-1,1,1,222
-8,10,1,12,222
14,6,1,2,222
-22,-2,1,7,222
-8,1,1,29,222
-11,-23,1,18,222
11,-17,1,21,222
6,13,1,5,222
-9,7,1,27,222
-3,-13,1,11,222
-1,-9,1,9,222
-16,12,1,10,222
-16,-5,1,28,222
-1,-5,1,25,222
-3,-2,1,23,222
-2,20,1,13,223
-15,12,1,10,223
-10,-10,1,19,223
-22,-2,1,6,223
-2,-3,1,23,223
-12,-23,1,18,223
-19,-15,1,20,223
3,4,1,4,223
15,-7,1,0,223
-22,-3,1,7,223
6,14,1,5,223
-16,-5,1,28,223
-7,11,1,12,223
-9,1,1,29,223
-1,-8,1,9,223
10,-18,1,21,223
23,2,1,15,223
-10,8,1,27,223
-7,3,1,17,223
4,-1,1,1,223
-1,-6,1,25,223
11,20,1,24,223
11,-18,1,8,223
5,-4,1,3,223
-13,20,1,14,223
16,-7,1,22,223
-3,-14,1,11,223
5,-9,1,26,223
13,7,1,2,223
17,14,1,16,223
-7,12,1,12,224
-10,9,1,27,224
-18,-14,1,20,224
-8,3,1,17,224
13,8,1,2,224
-2,-3,1,23,224
15,-6,1,22,224
-2,19,1,13,224
-1,-7,1,25,224
-22,-3,1,6,224
14,-7,1,0,224
11,-18,1,8,224
-15,13,1,10,224
-13,-24,1,18,224
3,-2,1,1,224
4,-5,1,3,224
6,15,1,5,224
-12,19,1,14,224
-22,-4,1,7,224
9,-18,1,21,224
3,3,1,4,224
-15,-6,1,28,224
-3,-15,1,11,224
-11,-11,1,19,224
22,1,1,15,224
4,-10,1,26,224
12,20,1,24,224
-1,-7,1,9,224
18,15,1,16,224
-10,2,1,29,224
-4,-16,1,11,225
18,16,1,16,225
-12,19,1,14,225
-1,-4,1,23,225
0,-7,1,9,225
-7,13,1,12,225
-14,-24,1,18,225
9,-18,1,21,225
3,-10,1,26,225
12,21,1,24,225
-15,14,1,10,225
3,-2,1,1,225
-2,-8,1,25,225
13,9,1,2,225
-10,10,1,27,225
-21,-5,1,7,225
3,2,1,4,225
7,15,1,5,225
-18,-13,1,20,225
13,-7,1,0,225
-15,-7,1,28,225
10,-19,1,8,225
-2,18,1,13,225
3,-5,1,3,225
21,0,1,15,225
-10,3,1,29,225
-8,2,1,17,225
-23,-3,1,6,225
-12,-11,1,19,225
14,-6,1,22,225
11,-20,1,8,226
2,-11,1,26,226
13,-7,1,22,226
-8,1,1,17,226
8,16,1,5,226
-1,-8,1,25,226
-10,11,1,27,226
-12,18,1,14,226
-14,-8,1,28,226
21,0,1,15,226
13,-6,1,0,226
1,-6,1,9,226
-15,-24,1,18,226
-19,-12,1,20,226
-23,-4,1,6,226
2,-2,1,1,226
-2,17,1,13,226
18,17,1,16,226
-20,-5,1,7,226
13,21,1,24,226
-7,14,1,12,226
12,9,1,2,226
-10,4,1,29,226
8,-19,1,21,226
3,1,1,4,226
2,-6,1,3,226
-14,15,1,10,226
-4,-17,1,11,226
-1,-5,1,23,226
-13,-11,1,19,226
-20,-6,1,7,227
13,-8,1,22,227
-10,12,1,27,227
-1,-9,1,25,227
-14,-11,1,19,227
1,-11,1,26,227
9,17,1,5,227
-12,17,1,14,227
1,-3,1,1,227
-23,-5,1,6,227
2,0,1,4,227
-18,-11,1,20,227
-2,17,1,13,227
-2,-5,1,23,227
-16,-25,1,18,227
18,18,1,16,227
2,-7,1,3,227
-5,-18,1,11,227
2,-5,1,9,227
20,-1,1,15,227
-7,15,1,12,227
12,-5,1,0,227
-10,5,1,29,227
11,10,1,2,227
7,-19,1,21,227
11,-21,1,8,227
-8,0,1,17,227
-13,-7,1,28,227
14,22,1,24,227
-13,16,1,10,227
-17,-11,1,20,228
-2,16,1,13,228
-13,-6,1,28,228
2,-5,1,9,228
2,-1,1,4,228
9,17,1,5,228
-6,16,1,12,228
-2,-10,1,25,228
-13,17,1,10,228
-10,13,1,27,228
15,23,1,24,228
17,18,1,16,228
0,-3,1,1,228
-15,-10,1,19,228
10,10,1,2,228
-24,-6,1,6,228
-7,-1,1,17,228
-11,5,1,29,228
13,-8,1,22,228
-6,-18,1,11,228
-3,-6,1,23,228
12,-22,1,8,228
1,-7,1,3,228
-20,-7,1,7,228
1,-12,1,26,228
6,-19,1,21,228
20,-2,1,15,228
12,-4,1,0,228
-17,-25,1,18,228
-13,16,1,14,228
0,-8,1,3,229
9,9,1,2,229
-6,-2,1,17,229
-15,-10,1,19,229
5,-20,1,21,229
3,-5,1,9,229
10,18,1,5,229
-6,17,1,12,229
-3,-7,1,23,229
-7,-18,1,11,229
-17,-24,1,18,229
-1,-11,1,25,229
17,19,1,16,229
-17,-10,1,20,229
-13,15,1,14,229
13,-22,1,8,229
-20,-8,1,7,229
20,-3,1,15,229
-24,-7,1,6,229
-1,-4,1,1,229
-12,-6,1,28,229
1,-1,1,4,229
-3,15,1,13,229
15,23,1,24,229
-10,13,1,27,229
-12,17,1,10,229
-12,6,1,29,229
12,-9,1,22,229
12,-3,1,0,229
0,-12,1,26,229
-3,14,1,13,230
-11,14,1,27,230
-13,6,1,29,230
-7,-17,1,11,230
-24,-8,1,6,230
0,-2,1,4,230
-5,18,1,12,230
-1,-13,1,26,230
13,-23,1,8,230
11,19,1,5,230
16,23,1,24,230
11,-10,1,22,230
4,-5,1,9,230
0,-9,1,3,230
-5,-2,1,17,230
12,-2,1,0,230
16,20,1,16,230
-2,-4,1,1,230
4,-19,1,21,230
-11,-5,1,28,230
-1,-12,1,25,230
-11,18,1,10,230
-12,15,1,14,230
-16,-10,1,19,230
-18,-23,1,18,230
20,-4,1,15,230
8,9,1,2,230
-16,-9,1,20,230
-21,-9,1,7,230
-3,-8,1,23,230
-5,19,1,12,231
13,-24,1,8,231
-1,-2,1,4,231
17,24,1,24,231
-2,-9,1,23,231
-10,-4,1,28,231
0,-13,1,25,231
-4,13,1,13,231
-15,-9,1,20,231
11,-11,1,22,231
-13,7,1,29,231
7,8,1,2,231
-25,-9,1,6,231
-10,17,1,10,231
16,21,1,16,231
-2,-14,1,26,231
-22,-10,1,7,231
0,-10,1,3,231
-3,-5,1,1,231
3,-19,1,21,231
-11,14,1,14,231
11,-1,1,0,231
5,-5,1,9,231
-11,15,1,27,231
19,-5,1,15,231
-5,-3,1,17,231
-17,-9,1,19,231
11,19,1,5,231
-8,-17,1,11,231
-19,-22,1,18,231
2,-19,1,21,232
12,20,1,5,232
19,-6,1,15,232
-4,-5,1,1,232
-9,18,1,10,232
-19,-22,1,18,232
11,0,1,0,232
18,25,1,24,232
-1,-11,1,3,232
11,-12,1,22,232
-12,16,1,27,232
-11,13,1,14,232
